"","congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation","lastname","stars"
"11871",99,"1985-01-03","Senate","PA",200,"HEINZ, Henry John, III","H000456","1938-10-23",8,5,16874,46.1984941820671,"Silent","HEINZ",""
"11872",100,"1987-01-03","Senate","PA",200,"HEINZ, Henry John, III","H000456","1938-10-23",9,6,17604,48.1971252566735,"Silent","HEINZ",""
"11873",101,"1989-01-03","Senate","PA",200,"HEINZ, Henry John, III","H000456","1938-10-23",10,7,18335,50.1984941820671,"Silent","HEINZ",""
"11874",102,"1991-01-03","Senate","PA",200,"HEINZ, Henry John, III","H000456","1938-10-23",11,8,19065,52.1971252566735,"Silent","HEINZ",""
"11878",93,"1973-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",1,1,18705,51.211498973306,"Greatest","HELMS",""
"11879",94,"1975-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",2,2,19435,53.2101300479124,"Greatest","HELMS",""
"11880",95,"1977-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",3,3,20166,55.211498973306,"Greatest","HELMS",""
"11881",96,"1979-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",4,4,20896,57.2101300479124,"Greatest","HELMS",""
"11882",97,"1981-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",5,5,21627,59.211498973306,"Greatest","HELMS",""
"11883",98,"1983-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",6,6,22357,61.2101300479124,"Greatest","HELMS",""
"11884",99,"1985-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",7,7,23088,63.211498973306,"Greatest","HELMS",""
"11885",100,"1987-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",8,8,23818,65.2101300479124,"Greatest","HELMS",""
"11886",101,"1989-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",9,9,24549,67.211498973306,"Greatest","HELMS",""
"11887",102,"1991-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",10,10,25279,69.2101300479124,"Greatest","HELMS",""
"11888",103,"1993-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",11,11,26010,71.211498973306,"Greatest","HELMS",""
"11889",104,"1995-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",12,12,26740,73.2101300479124,"Greatest","HELMS",""
"11890",105,"1997-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",13,13,27471,75.211498973306,"Greatest","HELMS",""
"11891",106,"1999-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",14,14,28201,77.2101300479124,"Greatest","HELMS",""
"11892",107,"2001-01-03","Senate","NC",200,"HELMS, Jesse","H000463","1921-10-18",15,15,28932,79.211498973306,"Greatest","HELMS",""
"11903",66,"1919-03-04","Senate","NV",100,"HENDERSON, Charles Belknap","H000477","1873-06-08",2,2,16704,45.7330595482546,"Missionary","HENDERSON",""
"11923",81,"1949-01-03","Senate","NJ",200,"HENDRICKSON, Robert Clymer","H000495","1898-08-12",1,1,18406,50.3928815879535,"Lost","HENDRICKSON",""
"11924",82,"1951-01-03","Senate","NJ",200,"HENDRICKSON, Robert Clymer","H000495","1898-08-12",2,2,19136,52.3915126625599,"Lost","HENDRICKSON",""
"11925",83,"1953-01-03","Senate","NJ",200,"HENDRICKSON, Robert Clymer","H000495","1898-08-12",3,3,19867,54.3928815879535,"Lost","HENDRICKSON",""
"11930",82,"1951-01-03","Senate","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502","1903-06-25",4,1,17359,47.5263518138261,"Greatest","HENNINGS",""
"11931",83,"1953-01-03","Senate","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502","1903-06-25",5,2,18090,49.5277207392197,"Greatest","HENNINGS",""
"11932",84,"1955-01-03","Senate","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502","1903-06-25",6,3,18820,51.5263518138261,"Greatest","HENNINGS",""
"11933",85,"1957-01-03","Senate","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502","1903-06-25",7,4,19551,53.5277207392197,"Greatest","HENNINGS",""
"11934",86,"1959-01-03","Senate","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502","1903-06-25",8,5,20281,55.5263518138261,"Greatest","HENNINGS",""
"11967",75,"1937-01-03","Senate","IA",100,"HERRING, Clyde LaVerne","H000543","1879-05-03",1,1,21064,57.6700889801506,"Missionary","HERRING",""
"11968",76,"1939-01-03","Senate","IA",100,"HERRING, Clyde LaVerne","H000543","1879-05-03",2,2,21794,59.668720054757,"Missionary","HERRING",""
"11969",77,"1941-01-03","Senate","IA",100,"HERRING, Clyde LaVerne","H000543","1879-05-03",3,3,22525,61.6700889801506,"Missionary","HERRING",""
"12008",79,"1945-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",1,1,17697,48.4517453798768,"Lost","HICKENLOOPER",""
"12009",80,"1947-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",2,2,18427,50.4503764544832,"Lost","HICKENLOOPER",""
"12010",81,"1949-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",3,3,19158,52.4517453798768,"Lost","HICKENLOOPER",""
"12011",82,"1951-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",4,4,19888,54.4503764544832,"Lost","HICKENLOOPER",""
"12012",83,"1953-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",5,5,20619,56.4517453798768,"Lost","HICKENLOOPER",""
"12013",84,"1955-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",6,6,21349,58.4503764544832,"Lost","HICKENLOOPER",""
"12014",85,"1957-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",7,7,22080,60.4517453798768,"Lost","HICKENLOOPER",""
"12015",86,"1959-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",8,8,22810,62.4503764544832,"Lost","HICKENLOOPER",""
"12016",87,"1961-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",9,9,23541,64.4517453798768,"Lost","HICKENLOOPER",""
"12017",88,"1963-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",10,10,24271,66.4503764544832,"Lost","HICKENLOOPER",""
"12018",89,"1965-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",11,11,25002,68.4517453798768,"Lost","HICKENLOOPER",""
"12019",90,"1967-01-03","Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559","1896-07-21",12,12,25732,70.4503764544832,"Lost","HICKENLOOPER",""
"12026",87,"1961-01-03","Senate","WY",100,"HICKEY, John Joseph","H000561","1911-08-22",1,1,18032,49.368925393566,"Greatest","HICKEY",""
"12069",76,"1939-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",9,1,16075,44.0109514031485,"Lost","HILL",""
"12070",77,"1941-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",10,2,16806,46.0123203285421,"Lost","HILL",""
"12071",78,"1943-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",11,3,17536,48.0109514031485,"Lost","HILL",""
"12072",79,"1945-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",12,4,18267,50.0123203285421,"Lost","HILL",""
"12073",80,"1947-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",13,5,18997,52.0109514031485,"Lost","HILL",""
"12074",81,"1949-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",14,6,19728,54.0123203285421,"Lost","HILL",""
"12075",82,"1951-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",15,7,20458,56.0109514031485,"Lost","HILL",""
"12076",83,"1953-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",16,8,21189,58.0123203285421,"Lost","HILL",""
"12077",84,"1955-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",17,9,21919,60.0109514031485,"Lost","HILL",""
"12078",85,"1957-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",18,10,22650,62.0123203285421,"Lost","HILL",""
"12079",86,"1959-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",19,11,23380,64.0109514031485,"Lost","HILL",""
"12080",87,"1961-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",20,12,24111,66.0123203285421,"Lost","HILL",""
"12081",88,"1963-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",21,13,24841,68.0109514031485,"Lost","HILL",""
"12082",89,"1965-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",22,14,25572,70.0123203285421,"Lost","HILL",""
"12083",90,"1967-01-03","Senate","AL",100,"HILL, Joseph Lister","H000598","1894-12-29",23,15,26302,72.0109514031485,"Lost","HILL",""
"12089",117,"2021-01-03","Senate","TN",200,"HAGERTY, William Francis (Bill)","H000601","1959-08-14",1,1,22423,61.3908281998631,"Boomers","HAGERTY",""
"12090",118,"2023-01-03","Senate","TN",200,"HAGERTY, William Francis (Bill)","H000601","1959-08-14",2,2,23153,63.3894592744695,"Boomers","HAGERTY",""
"12102",74,"1935-01-03","Senate","FL",100,"HILL, William Luther","H000612","1873-10-17",1,1,22357,61.2101300479124,"Missionary","HILL",""
"12168",66,"1919-03-04","Senate","NE",100,"HITCHCOCK, Gilbert Monell","H000645","1859-09-18",8,5,21716,59.4551676933607,"Progressive","HITCHCOCK",""
"12169",67,"1921-03-04","Senate","NE",100,"HITCHCOCK, Gilbert Monell","H000645","1859-09-18",9,6,22447,61.4565366187543,"Progressive","HITCHCOCK",""
"12170",74,"1935-01-03","Senate","SD",100,"HITCHCOCK, Herbert Emery","H000646","1867-08-22",1,1,24605,67.3648186173854,"Missionary","HITCHCOCK",""
"12171",75,"1937-01-03","Senate","SD",100,"HITCHCOCK, Herbert Emery","H000646","1867-08-22",2,2,25336,69.3661875427789,"Missionary","HITCHCOCK",""
"12183",85,"1957-01-03","Senate","WV",200,"HOBLITZELL, John Dempsey, Jr.","H000665","1912-12-30",1,1,16075,44.0109514031485,"Greatest","HOBLITZELL",""
"12206",95,"1977-01-03","Senate","AR",100,"HODGES, Kaneaster, Jr.","H000675","1938-08-20",1,1,14016,38.3737166324435,"Silent","HODGES",""
"12230",79,"1945-01-03","Senate","NC",100,"HOEY, Clyde Roark","H000679","1877-12-11",2,1,24494,67.0609171800137,"Missionary","HOEY",""
"12231",80,"1947-01-03","Senate","NC",100,"HOEY, Clyde Roark","H000679","1877-12-11",3,2,25224,69.0595482546201,"Missionary","HOEY",""
"12232",81,"1949-01-03","Senate","NC",100,"HOEY, Clyde Roark","H000679","1877-12-11",4,3,25955,71.0609171800137,"Missionary","HOEY",""
"12233",82,"1951-01-03","Senate","NC",100,"HOEY, Clyde Roark","H000679","1877-12-11",5,4,26685,73.0595482546201,"Missionary","HOEY",""
"12234",83,"1953-01-03","Senate","NC",100,"HOEY, Clyde Roark","H000679","1877-12-11",6,5,27416,75.0609171800137,"Missionary","HOEY",""
"12318",79,"1945-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",1,1,19169,52.4818617385353,"Lost","HOLLAND",""
"12319",80,"1947-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",2,2,19899,54.4804928131417,"Lost","HOLLAND",""
"12320",81,"1949-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",3,3,20630,56.4818617385353,"Lost","HOLLAND",""
"12321",82,"1951-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",4,4,21360,58.4804928131417,"Lost","HOLLAND",""
"12322",83,"1953-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",5,5,22091,60.4818617385353,"Lost","HOLLAND",""
"12323",84,"1955-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",6,6,22821,62.4804928131417,"Lost","HOLLAND",""
"12324",85,"1957-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",7,7,23552,64.4818617385352,"Lost","HOLLAND",""
"12325",86,"1959-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",8,8,24282,66.4804928131417,"Lost","HOLLAND",""
"12326",87,"1961-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",9,9,25013,68.4818617385352,"Lost","HOLLAND",""
"12327",88,"1963-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",10,10,25743,70.4804928131417,"Lost","HOLLAND",""
"12328",89,"1965-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",11,11,26474,72.4818617385352,"Lost","HOLLAND",""
"12329",90,"1967-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",12,12,27204,74.4804928131417,"Lost","HOLLAND",""
"12330",91,"1969-01-03","Senate","FL",100,"HOLLAND, Spessard Lindsey","H000720","1892-07-10",13,13,27935,76.4818617385352,"Lost","HOLLAND",""
"12334",89,"1965-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",1,1,15708,43.006160164271,"Greatest","HOLLINGS",""
"12335",90,"1967-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",2,2,16438,45.0047912388775,"Greatest","HOLLINGS",""
"12336",91,"1969-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",3,3,17169,47.006160164271,"Greatest","HOLLINGS",""
"12337",92,"1971-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",4,4,17899,49.0047912388775,"Greatest","HOLLINGS",""
"12338",93,"1973-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",5,5,18630,51.006160164271,"Greatest","HOLLINGS",""
"12339",94,"1975-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",6,6,19360,53.0047912388775,"Greatest","HOLLINGS",""
"12340",95,"1977-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",7,7,20091,55.006160164271,"Greatest","HOLLINGS",""
"12341",96,"1979-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",8,8,20821,57.0047912388775,"Greatest","HOLLINGS",""
"12342",97,"1981-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",9,9,21552,59.006160164271,"Greatest","HOLLINGS",""
"12343",98,"1983-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",10,10,22282,61.0047912388775,"Greatest","HOLLINGS",""
"12344",99,"1985-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",11,11,23013,63.006160164271,"Greatest","HOLLINGS",""
"12345",100,"1987-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",12,12,23743,65.0047912388775,"Greatest","HOLLINGS",""
"12346",101,"1989-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",13,13,24474,67.006160164271,"Greatest","HOLLINGS",""
"12347",102,"1991-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",14,14,25204,69.0047912388775,"Greatest","HOLLINGS",""
"12348",103,"1993-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",15,15,25935,71.006160164271,"Greatest","HOLLINGS",""
"12349",104,"1995-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",16,16,26665,73.0047912388775,"Greatest","HOLLINGS",""
"12350",105,"1997-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",17,17,27396,75.006160164271,"Greatest","HOLLINGS",""
"12351",106,"1999-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",18,18,28126,77.0047912388775,"Greatest","HOLLINGS",""
"12352",107,"2001-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",19,19,28857,79.006160164271,"Greatest","HOLLINGS",""
"12353",108,"2003-01-03","Senate","SC",100,"HOLLINGS, Ernest Frederick","H000725","1922-01-01",20,20,29587,81.0047912388775,"Greatest","HOLLINGS",""
"12360",76,"1939-01-03","Senate","OR",200,"HOLMAN, Rufus Cecil","H000731","1877-10-14",1,1,22360,61.2183436002738,"Missionary","HOLMAN",""
"12361",77,"1941-01-03","Senate","OR",200,"HOLMAN, Rufus Cecil","H000731","1877-10-14",2,2,23091,63.2197125256674,"Missionary","HOLMAN",""
"12362",78,"1943-01-03","Senate","OR",200,"HOLMAN, Rufus Cecil","H000731","1877-10-14",3,3,23821,65.2183436002738,"Missionary","HOLMAN",""
"12390",74,"1935-01-03","Senate","WV",100,"HOLT, Rush Dew","H000749","1905-06-19",1,1,10790,29.5414099931554,"Greatest","HOLT",""
"12391",75,"1937-01-03","Senate","WV",100,"HOLT, Rush Dew","H000749","1905-06-19",2,2,11521,31.5427789185489,"Greatest","HOLT",""
"12392",76,"1939-01-03","Senate","WV",100,"HOLT, Rush Dew","H000749","1905-06-19",3,3,12251,33.5414099931554,"Greatest","HOLT",""
"12510",77,"1941-01-03","Senate","TX",100,"HOUSTON, Andrew Jackson","H000821","1854-06-21",1,1,31607,86.5352498288843,"Progressive","HOUSTON",""
"12528",74,"1935-01-03","Senate","MN",200,"HOWARD, Guy Victor","H000838","1879-11-28",1,1,20124,55.0965092402464,"Missionary","HOWARD",""
"12549",68,"1923-03-04","Senate","NE",200,"HOWELL, Robert Beecher","H000868","1864-01-21",1,1,21591,59.1129363449692,"Missionary","HOWELL",""
"12550",69,"1925-03-04","Senate","NE",200,"HOWELL, Robert Beecher","H000868","1864-01-21",2,2,22322,61.1143052703628,"Missionary","HOWELL",""
"12551",70,"1927-03-04","Senate","NE",200,"HOWELL, Robert Beecher","H000868","1864-01-21",3,3,23052,63.1129363449692,"Missionary","HOWELL",""
"12552",71,"1929-03-04","Senate","NE",200,"HOWELL, Robert Beecher","H000868","1864-01-21",4,4,23783,65.1143052703628,"Missionary","HOWELL",""
"12553",72,"1931-03-04","Senate","NE",200,"HOWELL, Robert Beecher","H000868","1864-01-21",5,5,24513,67.1129363449692,"Missionary","HOWELL",""
"12554",73,"1933-03-04","Senate","NE",200,"HOWELL, Robert Beecher","H000868","1864-01-21",6,6,25244,69.1143052703628,"Missionary","HOWELL",""
"12578",84,"1955-01-03","Senate","NE",200,"HRUSKA, Roman Lee","H000875","1904-08-16",2,1,18402,50.3819301848049,"Greatest","HRUSKA",""
"12579",85,"1957-01-03","Senate","NE",200,"HRUSKA, Roman Lee","H000875","1904-08-16",3,2,19133,52.3832991101985,"Greatest","HRUSKA",""
"12580",86,"1959-01-03","Senate","NE",200,"HRUSKA, Roman Lee","H000875","1904-08-16",4,3,19863,54.3819301848049,"Greatest","HRUSKA",""
"12581",87,"1961-01-03","Senate","NE",200,"HRUSKA, Roman Lee","H000875","1904-08-16",5,4,20594,56.3832991101985,"Greatest","HRUSKA",""
"12582",88,"1963-01-03","Senate","NE",200,"HRUSKA, Roman Lee","H000875","1904-08-16",6,5,21324,58.3819301848049,"Greatest","HRUSKA",""
"12583",89,"1965-01-03","Senate","NE",200,"HRUSKA, Roman Lee","H000875","1904-08-16",7,6,22055,60.3832991101985,"Greatest","HRUSKA",""
"12584",90,"1967-01-03","Senate","NE",200,"HRUSKA, Roman Lee","H000875","1904-08-16",8,7,22785,62.3819301848049,"Greatest","HRUSKA",""
"12585",91,"1969-01-03","Senate","NE",200,"HRUSKA, Roman Lee","H000875","1904-08-16",9,8,23516,64.3832991101985,"Greatest","HRUSKA",""
"12586",92,"1971-01-03","Senate","NE",200,"HRUSKA, Roman Lee","H000875","1904-08-16",10,9,24246,66.3819301848049,"Greatest","HRUSKA",""
"12587",93,"1973-01-03","Senate","NE",200,"HRUSKA, Roman Lee","H000875","1904-08-16",11,10,24977,68.3832991101985,"Greatest","HRUSKA",""
"12588",94,"1975-01-03","Senate","NE",200,"HRUSKA, Roman Lee","H000875","1904-08-16",12,11,25707,70.3819301848049,"Greatest","HRUSKA",""
"12625",93,"1973-01-03","Senate","KY",100,"HUDDLESTON, Walter Darlington","H000905","1926-04-15",1,1,17065,46.7214236824093,"Greatest","HUDDLESTON",""
"12626",94,"1975-01-03","Senate","KY",100,"HUDDLESTON, Walter Darlington","H000905","1926-04-15",2,2,17795,48.7200547570157,"Greatest","HUDDLESTON",""
"12627",95,"1977-01-03","Senate","KY",100,"HUDDLESTON, Walter Darlington","H000905","1926-04-15",3,3,18526,50.7214236824093,"Greatest","HUDDLESTON",""
"12628",96,"1979-01-03","Senate","KY",100,"HUDDLESTON, Walter Darlington","H000905","1926-04-15",4,4,19256,52.7200547570157,"Greatest","HUDDLESTON",""
"12629",97,"1981-01-03","Senate","KY",100,"HUDDLESTON, Walter Darlington","H000905","1926-04-15",5,5,19987,54.7214236824093,"Greatest","HUDDLESTON",""
"12630",98,"1983-01-03","Senate","KY",100,"HUDDLESTON, Walter Darlington","H000905","1926-04-15",6,6,20717,56.7200547570157,"Greatest","HUDDLESTON",""
"12643",79,"1945-01-03","Senate","OH",100,"HUFFMAN, James Wylie","H000913","1894-09-13",1,1,18374,50.3052703627652,"Lost","HUFFMAN",""
"12644",91,"1969-01-03","Senate","IA",100,"HUGHES, Harold Everett","H000922","1922-02-10",1,1,17129,46.8966461327858,"Greatest","HUGHES",""
"12645",92,"1971-01-03","Senate","IA",100,"HUGHES, Harold Everett","H000922","1922-02-10",2,2,17859,48.8952772073922,"Greatest","HUGHES",""
"12646",93,"1973-01-03","Senate","IA",100,"HUGHES, Harold Everett","H000922","1922-02-10",3,3,18590,50.8966461327858,"Greatest","HUGHES",""
"12650",75,"1937-01-03","Senate","DE",100,"HUGHES, James Hurd","H000926","1867-01-14",1,1,25556,69.968514715948,"Missionary","HUGHES",""
"12651",76,"1939-01-03","Senate","DE",100,"HUGHES, James Hurd","H000926","1867-01-14",2,2,26286,71.9671457905544,"Missionary","HUGHES",""
"12652",77,"1941-01-03","Senate","DE",100,"HUGHES, James Hurd","H000926","1867-01-14",3,3,27017,73.968514715948,"Missionary","HUGHES",""
